Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Latitude,Longitude
2100397,"August 25, 2021",Washington,Kennewick,217215 E Finley Rd,3,1,1,0,0,,46.1834278,-119.0431008
2098246,"August 23, 2021",Illinois,Chicago,W Wilson Ave and N Sheridan Rd,0,4,0,0,0,,41.9654378,-87.6547856
2097075,"August 22, 2021",Illinois,Chicago,3400 block of W Lake St,1,4,0,0,0,,41.884904,-87.711337
2097481,"August 22, 2021",Illinois,Carbondale,501 W Cherry St,1,3,0,0,0,,37.7229256,-89.22058779999999
2097494,"August 22, 2021",Colorado,Denver,19th St and Blake St,1,5,0,0,0,,39.753179,-104.99546
2097271,"August 22, 2021",Michigan,Grand Rapids,1500 block of Linden Ave SE,1,3,0,0,0,,42.9354849,-85.6512537
2098321,"August 22, 2021",Oregon,Portland,322 NW Everett St,0,5,0,0,0,,45.5251119,-122.6740519
2096687,"August 21, 2021",Illinois,Chicago,3500 block of W Walnut St,0,4,0,0,0,,41.8856467,-87.7137091
2097063,"August 21, 2021",Illinois,Chicago,1600 block of E 87th Pl,1,5,0,0,0,,41.7359908,-87.5851883
2095800,"August 20, 2021",Michigan,Flint,2905 Saginaw St,1,3,0,0,0,,42.99635689999999,-83.6774842
2095116,"August 19, 2021",Illinois,Chicago,300 block of E 47th St,0,4,0,0,0,,41.809528,-87.619372
2095394,"August 19, 2021",Maryland,Edgewood,1700 block of Crimson Tree Way,1,3,0,0,0,,39.4308117,-76.3194547
2095087,"August 19, 2021",Pennsylvania,Philadelphia,5100 block of Germantown Ave,1,4,0,0,0,,40.03018830000001,-75.1658017
2094421,"August 18, 2021",Maryland,Germantown,19575 Scenery Dr,1,3,0,0,1,,39.1767055,-77.23472760000001
2094457,"August 18, 2021",North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,0,0,0,,35.9752666,-78.8883953
2094071,"August 18, 2021",Ohio,Youngstown,619 Samuel Ave,2,4,0,0,0,,41.0797758,-80.6438123
2094035,"August 18, 2021",California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,0,0,1,,33.9685739,-118.4390132
2093581,"August 17, 2021",New York,Brooklyn,422 Mother Gaston Blvd,0,5,0,0,0,,40.668661,-73.906924
2092469,"August 16, 2021",New York,Brooklyn,927 DeKalb Ave,0,8,0,0,0,,40.6932907,-73.93851389999999
2092227,"August 16, 2021",Michigan,Detroit,4421 Central Ave,1,3,0,0,0,,42.3283648,-83.13597349999999
2091597,"August 15, 2021",Texas,San Antonio,1621 S New Braunfels Ave,3,2,0,0,2,,29.4030038,-98.46154759999999
2091489,"August 15, 2021",Illinois,Chicago,1300 block of E 75th St,0,4,0,0,0,,41.758896,-87.59307009999999
2091531,"August 14, 2021",Indiana,Indianapolis,Wheeler St and E 28th St,1,3,0,0,0,,39.8067906,-86.11323019999999
2090949,"August 14, 2021",New York,Brooklyn,Lexington Ave and Marcy Ave,0,4,0,0,0,,40.6880522,-73.9477529
2090971,"August 14, 2021",Ohio,Akron,271 Maiden Ln,0,5,0,0,0,,41.0782832,-81.5201075
2090777,"August 14, 2021",Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,0,0,0,,39.82411159999999,-86.23488479999999
2090924,"August 14, 2021",New Jersey,Trenton,875 New Willow St,0,4,0,0,0,,40.2338193,-74.76112309999999
2092110,"August 14, 2021",Texas,Wichita Falls,2406 Sheppard Access Rd,0,4,0,0,0,,33.94363999999999,-98.5129882
2089972,"August 13, 2021",Nevada,Las Vegas,2601 E Sunset Rd,0,6,1,0,0,,36.0683791,-115.1119205
2088659,"August 11, 2021",Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,0,0,0,,40.0331819,-75.11626129999999
2087433,"August 10, 2021",Oregon,Portland,NE Milton St,2,4,0,0,0,,45.5489357,-122.5983699
2086148,"August 9, 2021",Massachusetts,Boston,27 Irma St,1,5,0,0,1,,42.28709620000001,-71.08773049999999
2086236,"August 9, 2021",Michigan,Flint,3201 Hammerberg Rd,2,4,0,0,1,,42.993752,-83.700012
2085396,"August 8, 2021",New York,Brooklyn,101 Wortman Ave,3,2,0,0,0,,40.655456,-73.88910299999999
2085388,"August 8, 2021",Illinois,Chicago,1800 block of W 87th St,1,5,0,1,1,,41.7359953,-87.6683626
2085401,"August 8, 2021",Illinois,Chicago,8300 block of S Halsted St,1,4,0,0,0,,41.7432357,-87.6441991
2085489,"August 8, 2021",Texas,Houston,2504 FM 1960 Rd E,1,5,0,0,0,,30.0228927,-95.39137819999999
2085438,"August 8, 2021",District of Columbia,Washington,3600 block of New York Ave NE,0,4,0,0,0,,38.91703,-76.9550355
2085542,"August 8, 2021",Louisiana,New Orleans,700 block of Bourbon St,0,5,0,0,1,,29.958836,-90.06556929999999
2085256,"August 7, 2021",Alabama,Montgomery,200 block of John Morris Ave,0,4,0,0,0,,32.324156,-86.3031589
2085071,"August 7, 2021",Illinois,Chicago,211 S Maplewood Ave,0,4,0,0,0,,41.877962,-87.6897381
2084884,"August 7, 2021",Virginia,Norfolk,700 block of Granby St,0,4,0,0,0,,36.854329,-76.2886659
2084889,"August 6, 2021",Tennessee,Nashville,1000 block of 43rd Ave North,0,4,0,0,0,,36.161318,-86.8387498
2082957,"August 4, 2021",Pennsylvania,Philadelphia,3653 Germantown Ave,0,4,0,0,0,,40.0089586,-75.1504451
2081884,"August 3, 2021",Illinois,Urbana,1204 W Church St,1,3,0,0,0,,40.118642,-88.2246119
2081131,"August 2, 2021",South Carolina,Greenwood,101 Heddy Rd,3,1,0,0,1,,34.092734,-82.09695959999999
2080733,"August 2, 2021",South Carolina,Columbia,6908 Two Notch Rd,0,9,0,0,0,,34.06075939999999,-80.9609433
2080390,"August 1, 2021",Texas,Nacogdoches,1400 block of Dolph St,1,3,0,0,5,,31.611677,-94.66672299999999
2080536,"August 1, 2021",Rhode Island,Providence,77 Reservoir Ave,0,5,0,0,0,,41.7944043,-71.42708379999999
2079920,"August 1, 2021",Louisiana,New Orleans,1600 block of Iberville St,1,3,0,0,1,,29.9593787,-90.076047
2079913,"August 1, 2021",Louisiana,New Orleans,Bourbon St and Orleans Ave,0,4,0,1,3,,29.9590292,-90.0652939
2079044,"July 31, 2021",Ohio,Columbus,1662 W Mound St,1,5,0,0,0,,39.9442915,-83.04227730000001
2078897,"July 31, 2021",Illinois,Chicago,1600 block of E Hayes Dr,1,3,0,0,0,,41.7798273,-87.5803495
2079271,"July 31, 2021",Indiana,Indianapolis,1134 W 30th St,0,5,0,0,1,,39.8102481,-86.18164089999999
2080006,"July 31, 2021",Michigan,Saginaw,2700 block of Lynnwood Ave,2,2,0,0,0,,43.4021141,-83.931116
2079516,"July 31, 2021",New York,Corona (Queens),97-07 37th Ave,0,10,0,0,0,,40.752044,-73.8696331
2081480,"July 31, 2021",Ohio,Cleveland,3100 block of W 25th St,0,5,0,0,0,,41.46969199999999,-81.700203
2079533,"July 31, 2021",Kentucky,Lexington,414 East 5th St,0,5,0,0,0,,38.0474677,-84.4832425
2078540,"July 29, 2021",Iowa,Davenport,Pacific St and West Locust St,0,4,0,0,0,,41.5382354,-90.6057967
2077587,"July 29, 2021",Pennsylvania,Pittsburgh,239 Gilkeson Rd,2,2,1,0,0,,40.3578549,-80.057103
2077018,"July 28, 2021",District of Columbia,Washington,3400 block of 22nd St SE,0,4,0,0,0,,38.8474005,-76.9728418
2077549,"July 28, 2021",Alabama,Montgomery,1800 block of Rosa Parks Ave,1,3,0,0,2,,32.3543008,-86.3168627
2076889,"July 28, 2021",South Carolina,Charleston,Hanover St and Johnson St,1,4,0,0,1,,32.8014566,-79.9412037
2074353,"July 25, 2021",Michigan,Detroit,16342 W McNichols Rd,0,6,0,0,0,,42.4160307,-83.20880919999999
2074406,"July 25, 2021",California,Wasco,1718 1st St,4,1,1,0,0,,35.6008478,-119.3454142
2073472,"July 25, 2021",Illinois,Chicago,4800 block of W Race Ave,0,5,0,0,0,,41.8904924,-87.74564579999999
2073597,"July 25, 2021",Washington,Seattle,100 block of Occidental Ave S,2,3,0,0,0,,47.6017296,-122.3328392
2072782,"July 24, 2021",Ohio,Columbus,N High St and E 4th Ave,0,4,0,0,0,,39.9858983,-83.00528059999999
2072962,"July 24, 2021",Texas,Amarillo,1306 NE 3rd Ave,0,6,0,0,0,,35.213709,-101.81994
2072761,"July 24, 2021",Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,0,0,1,,32.834718,-83.62591239999999
2072342,"July 23, 2021",South Carolina,Spartanburg,151 Palisade St,2,2,0,0,0,,34.93255240000001,-81.929636
2071982,"July 23, 2021",South Carolina,Darlington,505 Oleander Dr,0,4,0,0,1,,34.3253232,-79.8630865
2072896,"July 23, 2021",California,San Rafael,842 4th St,2,4,0,0,0,,37.973016,-122.5247778
2071343,"July 22, 2021",Texas,Houston,9717 N Houston Rosslyn Rd,1,5,0,0,0,,29.8824604,-95.49486399999999
2070329,"July 21, 2021",Illinois,Chicago,1400 block of S Ridgeway Ave,0,5,0,0,0,,41.8623585,-87.7189789
2069490,"July 21, 2021",Maryland,Hyattsville (Adelphi),1836 Metzerott Rd,1,4,0,0,0,,39.0049662,-76.9757334
2070645,"July 21, 2021",Illinois,Chicago,1647 N La Salle Dr,0,8,0,0,0,,41.9123404,-87.63271429999999
2070310,"July 21, 2021",Illinois,Chicago,3300 block of W Douglas Blvd,2,3,0,0,1,,41.8632385,-87.7081919
2068568,"July 20, 2021",Texas,Jacksonville,16241 TX-110,4,0,0,0,3,,32.0203942,-95.10135310000001
2067728,"July 19, 2021",New Jersey,Perth Amboy,417 Fayette St,0,6,0,0,2,,40.5138747,-74.2804463
2068061,"July 19, 2021",Illinois,Chicago,3308 W Flournoy St,0,4,0,0,0,,41.8730915,-87.7086692
2066335,"July 18, 2021",Ohio,Toledo,5205 Telegraph Rd,1,3,0,0,0,,41.7109928,-83.546613
2067135,"July 18, 2021",Florida,Gainesville,1634 NE 8th Ave,1,4,0,0,0,,29.6594068,-82.3034954
2066680,"July 18, 2021",North Carolina,Burlington,421 N Church St,0,4,0,0,0,,36.099377,-79.43254390000001
2066905,"July 18, 2021",Arizona,Tucson,1575 E 36th St,3,3,1,0,0,,32.1933025,-110.9491525
2066812,"July 18, 2021",California,Walnut Creek,2580 N Main St,1,3,0,0,0,,37.9191765,-122.0645753
2067290,"July 18, 2021",Texas,Houston,3421 Antoine Dr,2,2,1,0,0,,29.8201088,-95.47427909999999
2065252,"July 17, 2021",Oregon,Portland,300 block of SW 3rd Ave,1,6,0,0,0,,45.5207691,-122.6738794
2066189,"July 17, 2021",Illinois,Chicago,5006 W Ohio St,0,6,0,0,0,,41.8915275,-87.7509413
2065634,"July 16, 2021",California,Sacramento,L St and Front St,2,4,0,0,2,,38.5813049,-121.5063965
2065009,"July 16, 2021",Pennsylvania,Philadelphia,2700 block of Ruby Terrace,1,4,0,0,0,,39.9328564,-75.2148981
2066249,"July 16, 2021",South Carolina,Greenville,840 Mauldin Rd,1,3,0,0,0,,34.7782414,-82.3496333
2064260,"July 16, 2021",New Hampshire,Manchester,I-293,0,4,0,0,0,,42.996048,-71.4707357
2064992,"July 16, 2021",District of Columbia,Washington,2900 block of MLK Ave SE,1,5,0,0,1,,38.8459207,-76.99638089999999
2065118,"July 16, 2021",Illinois,Chicago,647 N Lockwood Ave,1,4,0,0,2,,41.8925879,-87.75770340000001
2063495,"July 15, 2021",Texas,Levelland,1105 10th St,1,4,0,1,1,,33.5834768,-102.3809007
2065533,"July 15, 2021",Massachusetts,Boston,265 Centre St,0,4,0,0,0,,42.3231985,-71.1006228
2062097,"July 14, 2021",Illinois,Chicago,4600 block of W Monroe St,0,5,0,0,0,,41.87930859999999,-87.74058959999999
2062359,"July 14, 2021",Illinois,Chicago,1533 W 79th St,0,5,0,0,1,,41.75024450000001,-87.66238829999999
2060865,"July 13, 2021",Indiana,Indianapolis,4200 block of Arborcrest Dr,1,3,0,0,1,,39.833275,-86.022789
2060949,"July 13, 2021",Michigan,Detroit,9855 Chalmers St,1,5,0,1,1,,42.4119559,-82.96935390000002
2060706,"July 12, 2021",Pennsylvania,Beaver Falls,900 9th St,2,3,0,0,1,,40.7499612,-80.3231395
2060293,"July 12, 2021",New Jersey,Iselin,515 US-1,0,4,0,0,4,,40.55636,-74.31044729999999
2060605,"July 12, 2021",New York,Corona (Queens),180th St and 145th Dr,0,4,0,0,0,,40.7449859,-73.8642613
2059440,"July 11, 2021",Texas,El Paso (Socorro),1300 Joe Battle Blvd,1,5,0,0,0,,31.7149999,-106.2698792
2059404,"July 10, 2021",Pennsylvania,Philadelphia,W Butler St and N 9th St,0,6,0,0,0,,40.009755,-75.1424468
2058950,"July 10, 2021",Massachusetts,Boston,34 Cameron St,0,4,0,0,1,,42.310387,-71.0637284
2058837,"July 10, 2021",Ohio,Springfield,405 S Burnett Rd,1,3,0,0,0,,39.9163346,-83.7706182
2058421,"July 9, 2021",California,Los Angeles,7114 W Manchester Ave,0,4,0,0,0,,33.9593991,-118.4169492
2057427,"July 8, 2021",Connecticut,Hartford,175 Nelson St,0,4,0,0,5,,41.7885679,-72.68180579999999
2053262,"July 5, 2021",Ohio,Toledo,Lawrence Ave and Wall St,1,11,0,0,0,,41.6736762,-83.5668017
2053500,"July 5, 2021",California,Santa Rosa,1500 block of Beachwood Dr,1,3,0,0,0,,38.4227431,-122.7206193
2055252,"July 5, 2021",New York,Buffalo,50 block of Donovan Dr,1,3,0,0,2,,42.913462,-78.8283244
2053048,"July 5, 2021",Illinois,Chicago,6108 S Wabash Ave,2,4,0,0,0,,41.7833081,-87.6243077
2052524,"July 4, 2021",California,Thermal,Jackson St and Airport Blvd,0,4,0,0,0,,33.6420548,-116.1342404
2054233,"July 4, 2021",Ohio,Cleveland,Kinsman Rd and E 139th St,0,4,0,0,0,,41.4645975,-81.585928
2054132,"July 4, 2021",Illinois,Peoria,600 block of Haungs Ave,1,3,0,0,1,,40.7142399,-89.56406260000001
2053508,"July 4, 2021",Nevada,North Las Vegas,1200 block of W Helen Ave,2,7,0,0,0,,36.2048439,-115.1573661
2053563,"July 4, 2021",Illinois,Rantoul,400 block of S Maplewood Dr,0,5,0,0,0,,40.308756,-88.136483
2052689,"July 4, 2021",Illinois,Danville,12 S College St,0,4,0,0,0,,40.1242008,-87.6257021
2053786,"July 4, 2021",Missouri,Kansas City,E 43rd St and Indiana Ave,0,4,0,0,0,,39.0478847,-94.5447593
2053346,"July 4, 2021",Texas,Dallas,8200 block of Towns St,3,3,0,0,3,,32.9168117,-96.76187739999999
2053365,"July 4, 2021",Texas,Dallas,3700 Dixon Ave,0,5,0,0,0,,32.7618317,-96.7368901
2052353,"July 4, 2021",Texas,Fort Worth,3400 block of Horne St,0,8,0,0,0,,32.7273591,-97.4079891
2052342,"July 4, 2021",Nebraska,Omaha,2311 N 24th St,1,4,0,0,1,,41.280137,-95.9466642
2052058,"July 3, 2021",North Carolina,Chadbourn,Broadway Rd,3,1,0,0,0,,34.3125008,-78.8364298
2051763,"July 3, 2021",Pennsylvania,Lancaster,50 block of W Orange St,0,4,0,0,0,,40.0391606,-76.30752609999999
2052471,"July 3, 2021",Georgia,Swainsboro,229 S Main St,1,3,0,0,1,,32.5940658,-82.3311368
2052346,"July 3, 2021",Illinois,Chicago,1000 block of W 89th St,0,4,0,0,0,,41.7324452,-87.6484045
2050836,"July 2, 2021",Virginia,Norfolk,923 Madison Ave,0,4,0,0,1,,36.85133980000001,-76.2657565
2051190,"July 2, 2021",Pennsylvania,Philadelphia,7700 block of Ogontz Ave,1,4,0,0,0,,40.0708629,-75.1577531
2050972,"July 2, 2021",Illinois,Champaign,704 N Hickory St,1,4,0,0,1,,40.1224575,-88.2422352
2050593,"July 1, 2021",Illinois,Chicago,6500 block of S Halsted St,0,7,0,0,0,,41.7761197,-87.644759
2050151,"July 1, 2021",South Carolina,Spartanburg,225 Amelia St,1,4,1,0,0,,34.9629061,-81.9502292
2050353,"July 1, 2021",Virginia,Chesapeake,1200 block of Seaboard Ave,2,2,0,0,0,,36.815828,-76.2710591
2049419,"June 30, 2021",Illinois,Chicago,2200 block of S Millard Ave,0,4,0,0,0,,41.8516558,-87.7162237
2049907,"June 30, 2021",Louisiana,Marrero,6500 block of Lapalco Blvd,0,4,0,0,0,,29.8764336,-90.11768699999999
2049845,"June 30, 2021",Texas,Houston,12101 Fondren Rd,3,1,0,0,1,,29.6492307,-95.5081099
2050167,"June 30, 2021",Delaware,Dover,100 block of S New St,1,3,0,0,0,,39.1591552,-75.5288673
2046714,"June 27, 2021",Illinois,Chicago,2000 block of E 71st St,1,5,0,0,0,,41.7663128,-87.5760172
2046574,"June 27, 2021",Illinois,Saint Charles,2051 Lincoln Hwy,1,3,0,0,0,,41.8992735,-88.33721249999999
2046897,"June 27, 2021",Illinois,Chicago,6300 block of South Artesian Ave,1,10,0,0,0,,41.779243,-87.6848698
2047170,"June 27, 2021",Tennessee,Memphis,2500 block of Dunn Ave,3,1,0,0,1,,35.0912426,-89.9769306
2047726,"June 27, 2021",North Carolina,Greensboro,801 Province Spring Cir,0,4,0,0,0,,36.066023,-79.801221
2046781,"June 26, 2021",Texas,Houston,4902 Laura Koppe Rd,1,3,0,0,0,,29.8403097,-95.3186276
2045579,"June 26, 2021",Illinois,Chicago,6100 block of N McCormick Blvd,1,3,0,0,0,,41.9945582,-87.714016
2047787,"June 26, 2021",Alabama,Fort Deposit,Forest Dr,1,3,0,0,1,,31.9891186,-86.5776961
2045043,"June 25, 2021",Ohio,Columbus,I-670 and Neil Ave,0,4,0,0,0,,39.9752104,-83.010476
2045564,"June 25, 2021",Illinois,Chicago,7000 block of S Indiana Ave,0,4,0,0,0,,41.7672499,-87.62055219999999
2044701,"June 25, 2021",New York,Bronx,Zerega Ave and Watson Ave,0,5,0,0,0,,40.83060270000001,-73.8444201
2044733,"June 24, 2021",Florida,Gainesville,4701 NW 6th St,1,4,0,0,3,,29.6986319,-82.33634850000001
2043834,"June 23, 2021",Alabama,Montgomery,100 block of Rotary St,2,2,0,0,0,,32.41936,-86.282595
2043465,"June 23, 2021",New York,Buffalo,114 Hickory St,0,4,0,0,0,,42.8819716,-78.861266
2043898,"June 23, 2021",Illinois,Chicago,4900 block of W Hubbard St,0,4,0,0,0,,41.888858,-87.7482313
2043715,"June 23, 2021",Illinois,Chicago,7000 block of S Vincennes Ave,0,4,0,0,0,,41.7667998,-87.6278018
2041726,"June 21, 2021",Missouri,Saint Louis,4002 Sullivan Ave,3,3,0,1,1,,38.6617223,-90.2274351
2041555,"June 21, 2021",District of Columbia,Washington,300 block of 50th St NE,0,4,0,0,0,,38.8938617,-76.9302081
2040643,"June 20, 2021",Virginia,Richmond,200 block of Crane St,1,3,0,0,0,,37.5354298,-77.42723950000001
2041297,"June 20, 2021",California,Richmond,2108 Dunn Ave,3,5,0,0,2,,37.94862579999999,-122.349004
2040265,"June 20, 2021",Colorado,Aurora,12455 E Mississippi Ave,1,4,0,0,0,,39.698071,-104.8442306
2041363,"June 20, 2021",Florida,Wildwood,9605 Co Rd 235,1,10,0,0,1,,28.8960343,-82.0945413
2040374,"June 20, 2021",Texas,Dallas,4619 E R L Thornton Freeway,0,8,0,0,0,,32.7909485,-96.7619838
2040732,"June 20, 2021",Ohio,Cincinnati,3000 block of Borden St,1,3,0,0,2,,39.1520614,-84.5487248
2040243,"June 20, 2021",Indiana,Granger,7321 Heritage Square Dr,1,4,0,0,0,,41.7268838,-86.1768051
2040991,"June 20, 2021",New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,0,0,0,,39.360342,-74.431803
2039457,"June 19, 2021",Alaska,Anchorage,E 3rd Ave and Gambell St,1,4,0,0,1,,61.21954119999999,-149.8710412
2039346,"June 19, 2021",Louisiana,Baton Rouge,7132 Florida Blvd,2,4,0,0,0,,30.4511343,-91.11570449999999
2040013,"June 19, 2021",New Jersey,Newark,525 Elizabeth Ave,0,4,0,0,0,,40.708467,-74.2019205
2039964,"June 19, 2021",California,Oakland,2200 block of Lakeshore Ave,1,7,0,0,0,,37.8052178,-122.2505314
2039441,"June 18, 2021",Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,0,0,0,,44.9805432,-93.235508
2037813,"June 17, 2021",Virginia,Petersburg,Virginia Ave and Melville St,0,4,0,0,0,,37.213073,-77.40942
2037887,"June 17, 2021",North Carolina,Durham,1600 block of Holloway St,2,2,0,0,0,,35.9936311,-78.8737709
2038622,"June 17, 2021",Ohio,Cincinnati,3056 Mathers St,1,3,0,0,0,,39.1368178,-84.48520479999999
2038152,"June 17, 2021",New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,0,0,0,,40.9199817,-74.1591079
2036635,"June 16, 2021",Maryland,Baltimore,2100 block of West Lexington St,1,5,0,0,0,,39.2906805,-76.650498
2036121,"June 15, 2021",Illinois,Chicago,3800 block of W Monroe St,0,5,0,0,0,,41.880142,-87.72141789999999
2035452,"June 15, 2021",Illinois,Chicago,6221 S Morgan St,5,3,0,0,0,,41.7808578,-87.64936469999999
2035313,"June 15, 2021",Alabama,Albertville,956 Industrial Blvd,2,2,1,0,0,,34.2289875,-86.18726559999999
2035733,"June 14, 2021",Georgia,Columbus,3400 8th Ave,2,2,0,0,3,,32.4953751,-84.98264809999999
2034408,"June 14, 2021",Michigan,Lansing,300 block of N Cedar St,2,2,0,0,0,,42.7358242,-84.546573
2034470,"June 14, 2021",Florida,Boynton Beach,I-95,1,3,0,0,0,,26.528183,-80.0732435
2033905,"June 13, 2021",Ohio,West Salem,9161 Rainbow Hwy,1,5,0,1,1,,40.986959,-82.095574
2033605,"June 13, 2021",Kentucky,Louisville,5200 block of Robinwood Rd,1,3,0,0,0,,38.1751179,-85.6660268
2032220,"June 12, 2021",Texas,Austin,400 block of E 6th St,1,13,0,1,1,,30.2673917,-97.7390638
2032486,"June 12, 2021",Ohio,Cleveland,8805 Buckeye Rd,3,4,0,0,2,,41.4864635,-81.6247813
2032203,"June 12, 2021",Illinois,Chicago,7500 block of S Prairie Ave,1,9,0,0,0,,41.758154,-87.618547
2031976,"June 11, 2021",Georgia,Savannah,200 block of Avery St,2,6,0,0,0,,32.0744384,-81.0837148
2032580,"June 11, 2021",North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,0,0,0,,36.066747,-80.2201734
2031801,"June 11, 2021",Washington,Seattle,9808 16th Ave SW,2,2,0,0,0,,47.5151324,-122.3548023
2032282,"June 11, 2021",Texas,Dallas,378 N Jim Miller Rd,0,5,0,0,1,,32.7168033,-96.69823930000001
2030720,"June 10, 2021",Michigan,Detroit,1600 block Calvert Ave,1,3,0,0,0,,42.3839658,-83.1010172
2030639,"June 10, 2021",New York,Yonkers,150 Elm St,0,4,0,0,3,,40.933254,-73.890247
2030708,"June 10, 2021",Illinois,Chicago,6530 S Claremont Ave,1,4,0,0,1,,41.7747319,-87.682459
2029078,"June 8, 2021",Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,0,0,0,,36.19347399999999,-86.8308916
2028745,"June 8, 2021",Tennessee,Memphis,2246 Eldridge Ave,1,4,0,0,1,,35.1706665,-89.98241709999999
2028928,"June 8, 2021",Texas,Houston,4115 Washington Ave,0,5,0,0,0,,29.7700055,-95.4029808
2027736,"June 7, 2021",Ohio,Cleveland,4100 block of E 81st St,0,6,0,0,0,,41.44736779999999,-81.6290621
2027046,"June 7, 2021",Florida,Homestead,12550 SW 282nd St,2,3,1,0,0,,25.5052626,-80.3957659
2026802,"June 6, 2021",Missouri,Saint Louis,100 N 7th St,0,4,0,0,0,,38.6268821,-90.1916133
2026651,"June 6, 2021",North Carolina,Snow Hill,50 block of Katie Ct,0,4,0,0,0,,35.4851233,-77.5858695
2027725,"June 6, 2021",Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,0,0,0,,41.461097,-81.7092953
2027375,"June 6, 2021",California,Oakland,5100 block of Ygnacio Ave,0,5,0,0,0,,37.7735144,-122.2044425
2026123,"June 6, 2021",Florida,Miami (Kendall),10549 SW 109th Ct,3,6,0,0,3,,25.67093,-80.3723318
2026713,"June 6, 2021",Utah,Salt Lake City,1354 N General Dr,1,4,0,0,2,,40.7987772,-111.9477135
2026112,"June 6, 2021",Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,0,0,0,,41.73286299999999,-87.6051557
2026257,"June 5, 2021",Louisiana,New Orleans,10150 I-10 Service Rd,0,9,0,0,0,,30.0384882,-89.9716852
2025260,"June 5, 2021",Indiana,Indianapolis,7500 N Shadeland Ave,2,2,0,0,0,,39.8906985,-86.04610199999999
2025891,"June 4, 2021",Michigan,Muskegon,1675 E. Sherman Blvd,1,3,0,0,0,,43.2038999,-86.2027691
2022821,"June 2, 2021",Ohio,Toledo,1830 W Bancroft St,0,4,0,0,0,,41.6636623,-83.5876273
2025254,"June 2, 2021",Arkansas,Magnolia,Calhoun Rd,0,4,0,0,1,,33.2549199,-93.2284518
2022391,"June 2, 2021",Ohio,Springfield,1935 S Yellow Springs St,0,6,0,0,2,,39.9045614,-83.82939789999999
2021130,"May 31, 2021",New York,Brooklyn,Knickerbocker Ave,0,4,0,0,2,,40.6988098,-73.9183352
2021398,"May 31, 2021",Missouri,Saint Louis,8880 N Broadway,0,4,0,0,0,,38.7262677,-90.2276724
2022129,"May 31, 2021",Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,0,0,0,,41.4352683,-81.5920866
2019751,"May 30, 2021",Alabama,Aliceville,7th Street NE,1,4,0,0,1,,33.133716,-88.1442423
2019622,"May 30, 2021",Florida,Hialeah,7630 NW 186th St,3,20,0,0,1,,25.941666,-80.32565360000001
2020535,"May 30, 2021",Illinois,Chicago,6718 S Stony Island Ave,0,4,0,0,0,,41.7727646,-87.58678049999999
2019155,"May 29, 2021",Texas,San Antonio,3300 block of Fallen Leaf Ln,2,2,0,0,0,,29.5196701,-98.5484901
2019384,"May 29, 2021",Missouri,Saint Louis,10466 W Florissant Ave,1,3,0,0,1,,38.7620496,-90.2791357
2018931,"May 28, 2021",Florida,Miami,2022 NW 1st Ct,1,6,0,0,0,,25.7960715,-80.1979458
2018495,"May 27, 2021",North Carolina,Durham,1200 block of Fayetteville St,0,5,0,0,0,,35.9828683,-78.8988521
2015849,"May 26, 2021",Illinois,Chicago,7200 block of S Princeton Ave,1,3,0,0,0,,41.763416,-87.632526
2015730,"May 26, 2021",California,San Jose,101 W Younger Ave,9,0,1,0,0,,37.3542733,-121.9086849
2014343,"May 24, 2021",Michigan,Inkster,27000 block of Rosewood St,2,2,0,0,0,,42.2984514,-83.3143443
2014381,"May 24, 2021",Ohio,West Jefferson,127 Jackson St,4,0,0,0,1,,39.9471601,-83.2732135
2012971,"May 23, 2021",Illinois,Chicago,3344 W Ohio St,0,4,0,0,0,,41.8920187,-87.7105524
2013595,"May 23, 2021",New York,Bay Shore,135 S Clinton Ave,0,4,0,0,0,,40.7121889,-73.2439141
2013059,"May 23, 2021",New Jersey,Paterson,Hillman St and E Main St,0,5,0,0,0,,40.929219,-74.16829249999999
2013096,"May 23, 2021",Virginia,Norfolk,3100 block of Westminster Ave,0,4,0,0,0,,36.8445714,-76.2477821
2012765,"May 22, 2021",South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,0,0,4,,32.8718716,-80.0010901
2012345,"May 22, 2021",Delaware,Wilmington,800 block of N Pine St,0,4,0,0,0,,39.740886,-75.54285399999999
2011569,"May 22, 2021",Minnesota,Minneapolis,322 N 1st Ave,2,7,0,0,1,,44.9816122,-93.2723182
2013043,"May 22, 2021",Ohio,Columbus,233 S Civic Center Dr,1,5,0,0,0,,39.9567227,-83.0035682
